text,labels
"Pamingpin pangluhurna nagara éta, Ayatollah Ali Khamenei, atos pernah ngajelaskeun yén katergantungan kana minyak téh ""perangkap"" dimimitian ti saacan revolusi islam di Iran taun 1979 sareng dimana nagara éta kedah ngabebaskeun dirina nyalira. The phrase from which the country should free itself"" is understood as ""from before the independence of Iran country"". Mantan polisi Filipina nasanra turis-turis Hong Kong nappa rikeppungngi bus na maneng ri Manila, ibukota Filipina. Saboh bahgi nyang meunawan hate nyan keuh peungeumbangan peurusahaan nyang deuh ta kalon. Jalan sitapak gaki, geureutan apui, ngön jaloe peu sinambong gampong gampong, ngön moto nyang hana ék ta jangkau awak nyang dari luwa. Kegagalan daya sasampun tes sistem komando kebakaran rutin ngranayang katup pelepas mabuka tur lengis matah meliah ring paek pompa stasiun Fort Greely 9. This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement. Minggu ri olo, Naked News mappallebbang majeppu pada aléna elo secara dramatis napénre i mandat bahasa internasionalna untuk pappalettu karéba, sibawa tellu siarang baru. Wettu taung-taung akhir abad ke-18, Vietnam mattama' toi di Kamboja.","sun, bug, ace, ban, eng"
"Kelompok Studi Irak mempresentasikan laporannya pada pukul 12.00 GMT hari niki. olo'-kolo' iyya bawang engka ota'na (namua dé maneng nappakkero olo'-kolo' é; ubur-ubur contona, dégaga ota'na)","ban, bug"
"Iki nduweni jinis komunitas tetanduran sing akeh banget, amarga jangka mangsa mikro, mbedakake lemah lan akeh tingkatan dhuwur.",jav
"""Kami mengalami krisis keuangan selama satu tahun, yang mengalami momen paling akut dalam dua bulan terakhir, dan saya pikir sekarang pasar keuangan mulai pulih."" Sanajan gerobak mung didamel ti papan kayu anu sajajar hungkul, tapi bakal tiasa ngadamel kuda pikeun langkung gancang sareng narik beban anu langkung beurat tibatan di jalan butut. Hangeul minangka sawijine abjad sing sengaja dicipta kanggo panggunaan umum saben dina. Abjad dicipta ing taun 1444 nalika pamrentahane Raja Sejong (1418 - 1450). Although pyramid-building in stone continued until the end of the Old Kingdom, the pyramids of Giza were never surpassed in their size and the technical excellence of their construction. Plants make oxygen which humans breathe, and they take in carbon-dioxide which humans exhale (that is, breathe out). Selama periode ini, peperangan sengit terjadi di antara para bangsawan demi takhta. Wild animals might either be shy or aggressive. The environment might be cold, hot, or otherwise hostile.","ind, sun, jav, eng"
"Lapak nibak teumpat nyang sep meuceuhu, lagee Bright Angel Campground nyang toe ngon Phatom Ranch, lazemjih jipeupenoh le peusan nyan jiteurimong bak tanggai phon ibuka reservasi. Prestasi Vautier sajaba janten sutradara nyaéta mogok dahar taun 1973 ngalawan hal anu anjeunna pandang salaku sénsor pulitik. The White Sea–Baltic Canal connects the Arctic Ocean to the Baltic Sea, via Lake Onega, Lake Ladoga and Saint Petersburg, mostly by rivers and lakes. Dheweke kabeh uga namtokake dalan kanggo munggah sing misuwur lan dalan pit-pitan. NextGen minangka sistem sing dituntut FAA bakal ngidini montor mabur kanthi jalur sing luwih cendhek lan ngirit yutanan galon bahan bakar saben taun lan ngethok pancurating karbon.","ace, sun, eng, jav"
"Tur spesialis udara sigo-go jak keu pedalaman, keu meuek gunong atawa keu capoe Kutub nyang na uram rayek. Saat ini banyak SÃ¡mi bekerja di perdagangan modern. Pariwisata merupakan pendapatan penting di SÃ¡pmi, daerah SÃ¡mi.","ace, ind"
"Lions are the most social cats, living in large groups called prides. Makam Tutankhamun (KV62). KV62 wedding mancaji kubburu' iyya apo' maissengeng ri tanah è, onrong ri runtu'na Howard Carter taung 1922 polè kubburu' raja cèddèpi na sekke'. Karyanin tur bakta salinan kebijakan ida danene miwah detail kontak perusahaan asuransi ida danene. Iki ngelingake ora ana kang bisa njamin menawa tumindak apa wae ing Irak kala iki bisa nguwisi perang sektarian, kekerasan sing tuwuh, utawa tibane menyang gonjang-ganjinge. Padamelan nu rengse seuseueurna teori hungkul, tapi programna didamel pikeun simulasi panalitian anu dilakukeun ka galaksi Sagitarius. Arsitéktur patali jeung rarancang sarta pangwangunan gedong. Arsitéktur hiji tempat sok jadi panarik wisata ku nyalirana.","eng, bug, ban, jav, sun"
"Walau jalur-jalur kereta hanya terdiri dari papan kayu secara paralel, dengan jalur ini kuda dapat menarik kereta sehingga lebih kencang dan menarik beban lebih banyak dibanding jalanan yang sedikit lebih kasar pada saat yang sama. Seumentara peumareksaan imigrasi biasajih hana atawa keu syarat watèe gata troh u tanoh-ie gata, kontrol bea cukai jeut keu karu. Kita bisa mulai hidup bersahabat dengan lingkungan, kita bisa bergabung dengan gerakan lingkungan, dan kita bahkan bisa menjadi aktivis guna mengurangi dampak yang ditimbulkan di masa depan. Raja Sejong adalah raja keempat dari Dinasti Joseon dan merupakan salah satu yang paling dihormati. Wilayah nyan sit na rumoh keu meubagoe meulatang ngön ticem. Sésa badai éta ngahasilkeun hujan di kalolobaan pulo, sanaos dugi ka ayeuna, teu aya karusakan atanapi banjir nu dilaporkeun. Today's Player of the Day is Alex Ovechkin of the Washington Capitals. Dustin ""Goldust"" Runnels ngaturang komentar,""Luna wantah soleh pateh teken titiang… minab ngelintangan… sayang titiang sareng iluhne lan pacang kapiangen… astawayang titiang iluhne ring genah sane becik."" Beijing matu' bolaiwi iyaro upacara pembukaan sibawa penutupanna acara olahraga ésé' indoor-é.","ind, ace, sun, eng, ban, bug"
"Huhne wis pensiun lan dheweke bakal diganteni dening Kabinet Ed Davey MP. Norman Lamb MP dikarepke supaya nglakokne pakaryan Menteri Bisnis sing dikosongke dening Davey. Awit awale, The Onion wis dadi kerajaan parodi warta sing sakbenere, kanthi edisi cithak, situs web sing nggeret 5.000.000 pengunjung unik ing sasi Oktober, iklan kusus, jaringan warta 24 jam, podcast, lan lagi wae nerbitake atlas donya sing diarani Donya Bodhone Dhewe.",jav
"Inland Antarctica is a desolate plateau covered by 2-3 km of ice. Inggris sampun ngalamin masan damai sane panjang sasampune mrajaya mawali Danelaw. Kopi mangrupiken 1 komuditas anu paling diperdagangkeun di dunya, sareng anjeun panginten tiasa mendakan seueur jenis di daerah bumi anjeun. Jarque latihan sasuwene latihan pra-musim ing Coverciano ing Italia ing wiwitaning dina. Dheweke nginep ing hotel tim ngarepe pertandhingan sing direncanakake kanggo Minggu lawan Bolonia. Presiden AS, George W. Bush nampani wara-wara kasebut. Buku anu pangmimitina nu dikenal di dunya ditulis dina bahasa Sanskerta. saatos pangumpulan Upanishads, bahasa Sanskerta ujug-ujug punah kusabab hirarki. Nanging, persentase TB-XDR-TB ing sakabehing kelompok wong-wong kanthi tuberkulosis isih katon sithik; 6000 saka total 330,000 wong-wong sing ketularan ing wektu tertemtu ing Afrika Kidul. Mereka membatalkan tur setelah penyanyi utama Steven Tyler cedera akibat terjatuh dari panggung saat tampil tanggal 5 Agustus.","eng, ban, sun, jav, ind"
"Singkatna, nganggo mobil anjeun mangrupikeun cara anu saé kangge perjalanan darat, tapi jarang pisan dianggo pikeun ""kémping"". Fotografer punika kabakta ka Ronald Reagan UCLA Medical Cnter, ring dija ipun lantas padem. In the last 3 months, over 80 arrestees were released from the Central Booking facility without being formally charged. Posted speed limits are noticeably lower than in previous and subsequent sections — commonly 35-40 mph (56-64 km/h) — and strict obedience to them is even more important than otherwise.","sun, ban, eng"
"ACMA juga menemukan bahwa walau video itu disiarkan di internet, tidak ada hukum sensor konten daring yang dilanggar oleh Big Brother karena media itu belum tersimpan di situs web Big Brother. Bahpih meunurot tiori acara lage nyan jipeugot tiep-tiep thon (watë awak nyan na bak nanggroe-nanggroe), lam jipubuet tan. Revolusi Peurancih nyan na cit jibie inspirasi keu rame ureueng nyan udep lam buet nyang hek lam nanggroe luwa keu ureueng nyan geupeugöt revolusi cit. All I say to people is you treat us the way we treat you. Strategi tersebut terbukti efektif, memutus pasokan penting militer dan sipil, meskipun blokade ini melanggar hukum internasional yang diterima secara umum yang dikodifikasi oleh beberapa perjanjian internasional selama dua abad terakhir.","ind, ace, eng"
"Be careful not to allow fabric to become too hot (which can cause shrinkage, or in extreme cases, scorch). Kakehan urip kulawarga Yahudi kalaksanayang ring genah sane galang. Karajaan anyar urang Mesir kuno takjub kana monumén paninggalan karuhunna, anu umurna langkung ti sarebu taun. Although the water level will only rise a few feet after the flood, officials are hoping it will be enough to restore eroded sandbars downstream.","eng, ban, sun"
"One of the world's richest people, Allen has reportedly invested much of his wealth in marine exploration and began his quest to find the Musashi out of a lifelong interest in the war. Sing mengkono iku wis dadi disiplin ilmu sing beda, sing fokus marang nyedhiyani solusi kanggo masalah urip saktemene. Gobnyan awaijih ipeuubat bak Rumoh Sakét James Paget i Great Yarmouth.","eng, jav, ace"
"Most of the temple festivals is celebrated as part of temple's anniversary or presiding deity's birthday or any other major event associated with the temple. Piquet Jr. tiba ana ing Grand Prix Singapura 2008 sabubare mandheg kanggo Fernando Alonso, nggawa montor sing luwih aman.","eng, jav"
"Musim kunjungan turis ke stasiun-stasiun bukit biasanya mencapai puncak saat musim panas di India. The American plan relied on launching coordinated attacks from three different directions. Hasilna, prosés hiji organisasi méréskeun masalah babarengan tiasa nyebabkeun prosés inovatif anu anyar pikeun nyayogikeun kabutuhan pelanggan. Aku bungah ana wong sing pengin nyengkuyung aku. Dia tidak dapat meminum obat yang dibutuhkan untuk mengatasi rasa sakitnya, karena obat tersebut dilarang dari pertandingan Olimpiade. Patterru'na Global Running Tours, Go running Tours mappadafi' mallosi-losi sightrunning ri eppa wanua. Ékuador menehi wewaton kanggo warga Kuba menawa nampa layang undhangan sadurunge mlebu Ékuador liwat bandara internasional utawa titik mlebu. Montevideo manggon ana ing daerah subtropis; nalika mangsa ketiga, hawa luwih saka +30°C wis lumrah. Data neurobiologis nyayogikeun bukti fisik pikeun pendekatan teoritis pikeun panyilidikan kognisi. Maka nyempitkeun kawasan panilitian sareng ngajantenkeun panilitian langkung pas.","ind, eng, sun, jav, bug"
"Sakadi pikobet pernapasan ring iklim sane dinginan, masalah usus ring iklim panes wantah sedeng katah tur ring akeh kasus tatas ngedegin basang nanging nenten yakti-yakti madurgama.",ban
"Téori ieu netepkeun ideu bahwasana urang Maori hijrah ti Polinésia dina Great Fleet sareng nyandak Selandia Anyar ti Moriori, ngabentuk masarakat pertanian. Wasée akhée nibak peumiléh presiden ngôn parleumén Namibia geupeutunyôk bahwa presiden peutahanan, Hifikepunye Pohamba, ka geupiléh lôm deungôn seuliséh nyang rayéuk. populasina kota Vatikan iyanaritu kurang lebbi 800. Iyyé negara meredéka liwa' béccu' i na liwa' kurang jumlana populasinna. Seiring berlalunya waktu, banyak kata pinjaman dari Jerman yang menyatu. Ini adalah awal mula pencerahan.","sun, ace, bug, ind"
"Sikh pikee agama awak nyan jeuet keu saboh agama nyang meupisah nibak agama Hindu adakpih awak nyan ditupue nyan ukheue-ukheue nibak Hindu ngön peurangui. Untuk memahami Kenisah, orang harus memahami konteks yang mendorong terciptanya perintah tersebut. Banyak pemerintah meminta pengunjung datang, dan penduduk pergi, dari negara mereka untuk mendapat vaksinasi dari berbagai penyakit. The scientists were able to conclude that the dark matter affect other dark matter in the same way regular matter does.","ace, ind, eng"
"Penerbangan niki nenten siki pilihan kewanten yening jagi mengimpasin Pasifik Kelod lan pasisi pasih kauh Amerika Selatan. (Cingak ring sor) Ipun ngarahang petugas nuju ka Oldsmobile Intrigue selem ipune sane majarak 500 kaki. Sahenteuna, anjeun butuh sapatu anu sol na sasuai. Sapatu usum panas kan biasana leueur ai dina és sareng salju, malah sababaraha sapatu usum tiis ge kirang cekap. Agen-agen ini bertanggung jawab untuk menyediakan layanan pemerintah dan peradilan berdasarkan Pasal 247 Konstitusi Pakistan. Taler nenten wenten wantah asiki parindikan sane becik antuk kapelajahin. Malajah magenah ring pengalaman ring embang sisia miwah pengetahuan sane kasayagayang.","ban, sun, ind"
"Layton njaluk owah-owahan ing rancangan undang-undang lingkungan konservatif nalika pertemuan karo Perdana Menteri, njaluk penulisan ulang sing tliti lan lengkap saka ""rancangan undang-undang lingkungan partai Konservatif."" Haba nyan, nyang geupeugöet langsông bak tivi, nakeuh phôn that sumber-sumber seunior Iran geuaku bahwa sanksi nyan meukeunöng. Menurut buletin terbaru, pembacaan tinggi permukaan laut mengindikasikan bahwa tsunami telah muncul. Terdapat aktivitas tsunami signifikan yang terekam di dekat Pago Pago dan Niue. Ri Lembah Pekuburan Raja-Raja Mesir, engka piramida-piramida ri Plato Giza iyaréga ""Nekropolis Giza"" (Piramida Agung-na piramida kaminang maloppo).  Laingna paimeng, engkato kubburu'-kubburu' mabiccu', kuil-kuil, sibawa Sfinks Agung. Arurang loba ngarasa dimana keur nongton acara tipi anu méré nyaho urang hiji proses atawa pangalaman anu dimana urang ogé moal bakal ngarasakeun pangalaman éta. Peuta geumpa bansigom donya dari Survei Geologi Amerika Seurikat jipeutunyok hana geumpa nibak Islandia si aleuhat seugohlom jih. Pakeling awarsa punika dudonin antuk tanggal salanturnyane, pegawene ngeraosin. Kanggo munggah gunung sedina sadawane dalan sing gampang persiapan sing dibutuhake iku sathithik, lan wong sing kabugarane sedhengan bisa melu.","jav, ace, ind, bug, sun, ban"
"Buron wantah kapanggihin ring sajeroning gumi. Ipun ngehkeh ring tanah, nglangi ring segara, miwah makeber ring akasa. Guarani minangka klompok pribumi paling penting sing saiki manggon ing dhaerah sing saiki arane Paraguay Wétan, urip minangka dadi grema semi-nomaden sing uga nganakake tetanen panguripan. Kapuloan Cook iku negara pulo ing asosiasi bebas karo Selandia Baru, panggonane ing Polinesia, ing tengah-tengah Samudra Pasifik Kidul.","ban, jav"
"Wong lelungan karo tumpukan dhuwit bisa uga nimbang lelungan muter-muter donya, bubar kanthi nginep ing lusmen-lusmen kasebut. Tandha keracunan internal sing paling katon yaiku anane wadhah obat mbukak utawa bahan kimia omahan kang ngemot racun. Mata peng resmi Falklands nyankeuh Falkland pound (FKP) nyang yumjih dipeugot saban lagee sa Inggris pound (GBP). Olahraga ieu biasana tanding, hiji pamaén anggar ngalawan anu sanés. International Horticultural Expositions are specialised events which showcase floral displays, botanical gardens and anything else to do with plants. The satellite in space gets the call and then reflects it back down, almost instantly. De'gaga sara'na makkéda runtu'ki nomoro laleng polè ri pègaki' monro; wedding ki' runtu' koneksi internet satelit ri Wilds of Chicken, Alaska sibawa tapilèi nomorok maèlo'è tappunnai éngkaè ri Sunny Arizona. Ing transportasi menyang-mulih sing dinamis iki saben uwong iku embuh kepiye carane isa padha sambung, lan nyengkuyung, sawijining sistem transportasi adhedhasar mobil-mobil pribadi.","jav, ace, sun, eng, bug"
"But in other parts of the world, where the bacteriological fauna are new to you, you're far more likely to run into problems. As the inter-district buses are often full, it is advisable to purchase a ticket a few days in advance. Puting beliung dipastikeun nimpa China dina kecepatan sabelas kilométer per jam. The main reason for this phenomenon is the result of the lucid dreams expanding the length of time between REM states. Pante North Shore (di distrik North Harbor) na di Samudra Pasifik ngon meuleueng dari Long Bay di utara sampoe Devonport di selatan. This contradicts earlier reports, which said that cancelling the runoff would have been against the constitution. Puncak Abad Pertengahan dimulai dari Abad Pertengahan Awal hingga Abad Pertengahan Akhir, yang berakhir sekitar tahun 1500 berdasarkan konvensi. Phon that bajee sep brat i peungaroh le Budaya Byzantium i timue.","eng, sun, ace, ind"
